trade_date,market,active_count,advancers,decliners,unchanged,advance_ratio,decline_ratio,turnover_amount,market_cap_total,top10_cap_share,cap_weighted_change_pct,median_change_pct,breadth_5d,weighted_return_20d,volatility_20d,turnover_ratio_20d,regime_score,regime,source,source_ref,schema_version,universe_count,return_observation_count,missing_return_count,equal_weight_change_pct,active_market_cap_total
2003-08-20,KOSPI,823,295,442,86,0.358445,0.53706,2800310361925.0,307631865497630.0,0.516595,-0.280575,-0.34,0.483432,6.554238,1.109494,1.326482,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,823,0,-0.251823,306237984802305.0
2003-08-21,KOSDAQ,876,400,402,74,0.456621,0.458904,1295516962650.0,44146545285635.0,0.351206,0.970339,0.0,0.405467,3.47849,1.020839,1.128915,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,876,0,0.231975,43673850281945.0
2003-08-21,KOSPI,819,509,251,59,0.62149,0.306471,3272141438300.0,314863257121950.0,0.514797,2.454485,0.76,0.504316,9.737033,1.18341,1.549984,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,819,0,1.408535,313463197860540.0
2003-08-22,KOSDAQ,877,319,483,75,0.36374,0.550741,1212198230655.0,43957157910680.0,0.349751,-0.452417,-0.49,0.40353,2.897915,1.029982,1.042399,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,877,0,-0.522577,43490976926990.0
2003-08-22,KOSPI,818,302,454,62,0.369193,0.555012,3137371584265.0,315065401656180.0,0.517736,0.126931,-0.38,0.477665,8.720148,1.17762,1.486144,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,818,0,-0.250758,313624053874040.0
2003-08-25,KOSDAQ,875,323,472,80,0.369143,0.539429,1060622742640.0,44362198537240.0,0.3556,1.12476,-0.42,0.391743,3.427622,1.047548,0.912055,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,875,0,-0.472309,43886860686850.0
2003-08-25,KOSPI,819,375,382,62,0.457875,0.466422,2173667403785.0,315458120965725.0,0.516076,0.307902,0.0,0.46055,8.653877,1.177843,1.009042,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,819,0,0.17,314003946038030.0
2003-08-26,KOSDAQ,876,350,456,70,0.399543,0.520548,985526161410.0,43835911305170.0,0.351073,-1.104475,-0.29,0.385773,-0.690775,0.859464,0.858789,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,876,0,-0.158824,43369009986830.0
2003-08-26,KOSPI,817,306,432,79,0.374541,0.528764,1990003900320.0,313883459952290.0,0.515639,-0.454792,-0.28,0.436309,6.192627,1.144692,0.942647,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,817,0,-0.192166,312532321727745.0
2003-08-27,KOSDAQ,877,339,466,72,0.386545,0.531357,1024672155160.0,43707580901835.0,0.355551,0.160334,-0.36,0.395118,-0.057672,0.854213,0.917147,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,877,0,-0.416978,43244622728145.0
2003-08-27,KOSPI,815,385,356,74,0.472393,0.43681,2727122493370.0,316265625514060.0,0.51451,0.817248,0.0,0.459098,6.351552,1.147523,1.291813,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,815,0,0.512503,314838701863320.0
2003-08-28,KOSDAQ,874,328,490,56,0.375286,0.560641,996352072950.0,43452738480130.0,0.357089,-0.522447,-0.61,0.378851,0.563758,0.823212,0.927281,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,874,0,-0.307712,42952834231615.0
2003-08-28,KOSPI,807,284,446,77,0.351921,0.552664,2573434906530.0,313568465851730.0,0.515228,-0.785086,-0.37,0.405185,6.715205,1.128546,1.194619,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,858,807,0,-0.32145,312167663585995.0
2003-08-29,KOSDAQ,873,508,302,63,0.581901,0.345934,1147324625805.0,44320533974200.0,0.360461,2.113974,0.65,0.422484,2.850021,0.938015,1.026929,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,873,0,1.129633,43821574828270.0
2003-08-29,KOSPI,809,431,292,86,0.532756,0.360939,2408508927505.0,316394184582165.0,0.513897,0.92605,0.25,0.437897,7.733603,1.132485,1.074144,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,809,0,0.528294,314866606254670.0
2003-09-01,KOSDAQ,874,468,312,94,0.535469,0.356979,1222883604635.0,45204382236505.0,0.363774,2.10598,0.42,0.455749,4.178676,1.022842,1.066414,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,874,0,0.806888,44707452426365.0
2003-09-01,KOSPI,809,402,329,78,0.49691,0.406675,2214094156260.0,318730702967720.0,0.512867,0.640795,0.0,0.445704,6.26659,1.069992,1.009214,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,809,0,0.629815,317242269313990.0
2003-09-02,KOSDAQ,873,397,385,91,0.454754,0.441008,1120703791725.0,45504926188545.0,0.365584,0.731033,0.0,0.466791,7.19361,0.878852,0.977309,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,873,0,0.390653,44994706768405.0
2003-09-02,KOSPI,810,400,337,73,0.493827,0.416049,2910147491465.0,319742347628285.0,0.508896,0.386147,0.0,0.469561,7.937659,1.014839,1.259095,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,810,0,0.436198,317707095936345.0
2003-09-03,KOSDAQ,873,318,487,68,0.364261,0.557847,1315661809545.0,45245883946960.0,0.364512,-0.47399,-0.61,0.462334,6.155213,0.89611,1.1322,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,873,0,-0.366506,44693734986820.0
2003-09-03,KOSPI,815,301,424,90,0.369325,0.520245,2744487552925.0,319631457712445.0,0.511789,0.028153,-0.21,0.448948,7.408359,1.017285,1.108016,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,815,0,-0.170577,318184572594475.0
2003-09-04,KOSDAQ,872,324,460,88,0.37156,0.527523,1085619095190.0,42271591527420.0,0.337325,-0.765699,-0.37,0.461589,6.379079,0.882272,0.934235,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,872,0,-0.12969,41731444444075.0
2003-09-04,KOSPI,811,300,429,82,0.369914,0.528977,2346197039620.0,321451366855405.0,0.508343,-0.234602,-0.26,0.452546,9.261829,0.885066,0.947216,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,811,0,-0.060333,319913984134710.0
2003-09-05,KOSDAQ,872,314,467,91,0.360092,0.53555,984832797575.0,41921697890910.0,0.335214,-0.75225,-0.4,0.417227,4.893535,0.908013,0.847503,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,872,0,-0.35094,41424807780770.0
2003-09-05,KOSPI,815,270,470,75,0.331288,0.576687,2125128763100.0,320395316106130.0,0.508875,-0.268301,-0.48,0.412253,8.630791,0.898446,0.857966,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,815,0,-0.517202,319027598873240.0
2003-09-08,KOSDAQ,875,246,562,67,0.281143,0.642286,820384074545.0,41244401642775.0,0.340013,-1.517172,-1.33,0.366362,3.789901,0.975329,0.705986,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,875,0,-1.586834,40769169832635.0
2003-09-08,KOSPI,806,226,510,70,0.280397,0.632754,1644972175140.0,319919799342930.0,0.51415,-0.090494,-0.85,0.36895,9.386703,0.864302,0.664115,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,806,0,-1.314777,318395303658890.0
2003-09-09,KOSDAQ,873,471,318,84,0.539519,0.364261,912569265115.0,41504821325905.0,0.338269,0.812201,0.42,0.383315,4.237443,0.984035,0.785316,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,873,0,0.765819,41033448938165.0
2003-09-09,KOSPI,818,417,321,80,0.50978,0.392421,2702908065065.0,323081197898465.0,0.514506,1.02981,0.15,0.372141,10.400088,0.869097,1.05607,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,818,0,0.23456,321681350004075.0
2003-09-15,KOSDAQ,869,375,423,71,0.43153,0.486766,784064209770.0,41533085907445.0,0.340518,0.203714,0.0,0.396769,4.294143,0.983931,0.691406,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,869,0,0.099171,41026588827285.0
2003-09-15,KOSPI,808,302,437,69,0.373762,0.540842,2072405518740.0,317050637877805.0,0.511167,-1.776663,-0.35,0.373028,8.873472,0.984509,0.809723,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,808,0,-0.323292,315381965906650.0
2003-09-16,KOSDAQ,866,523,256,87,0.603926,0.295612,844686645975.0,42084593489450.0,0.337586,0.926825,0.81,0.443242,3.913759,0.966781,0.765696,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,866,0,1.394157,41518462147060.0
2003-09-16,KOSPI,815,445,271,99,0.546012,0.332515,1971273515905.0,321276645728990.0,0.511581,1.371726,0.3,0.408248,8.453887,0.961396,0.770209,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,861,815,0,0.570896,319810148877535.0
2003-09-17,KOSDAQ,867,409,356,102,0.471742,0.410611,956176608405.0,42090749630310.0,0.337167,0.081938,0.0,0.465572,4.092069,0.964963,0.891024,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,867,0,0.464233,41566662497860.0
2003-09-17,KOSPI,820,347,381,92,0.423171,0.464634,2325418562505.0,323256603940740.0,0.511875,0.447433,0.0,0.426624,6.776126,0.88757,0.933539,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,862,820,0,0.045622,321862605992360.0
2003-09-18,KOSDAQ,868,255,536,77,0.293779,0.617512,980041528100.0,41327694315340.0,0.334585,-1.776018,-0.855,0.468099,1.411669,1.044845,0.939955,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,868,0,-0.725518,40813230222890.0
2003-09-18,KOSPI,816,269,479,68,0.329657,0.58701,2018278078870.0,319609010167045.0,0.512241,-1.084702,-0.58,0.436476,5.04188,0.937641,0.84896,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,862,816,0,-0.715588,318104341814680.0
2003-09-19,KOSDAQ,869,305,493,71,0.350978,0.567319,1016554335310.0,40994450020195.0,0.335962,-0.710113,-0.63,0.430391,0.627028,1.058801,0.996023,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,869,0,-0.431185,40487905432455.0
2003-09-19,KOSPI,817,228,517,72,0.27907,0.632803,2434384435435.0,315371145794330.0,0.512441,-1.282078,-0.75,0.390334,2.211947,0.951786,1.023989,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,862,817,0,-0.828262,313977917928060.0
2003-09-22,KOSDAQ,868,126,706,36,0.145161,0.813364,920994641780.0,39202183155425.0,0.337537,-4.667748,-3.84,0.373117,-3.665819,1.473835,0.915089,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,868,0,-3.93727,38679314244465.0
2003-09-22,KOSPI,822,75,704,43,0.091241,0.856448,2372480958795.0,301311033526730.0,0.511523,-4.429913,-3.37,0.33383,-2.041105,1.373832,1.00557,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,862,822,0,-3.445219,300010808839085.0
2003-09-23,KOSDAQ,871,311,490,70,0.357061,0.562572,947378924125.0,39498739563775.0,0.340085,0.788339,-0.61,0.323744,-3.839463,1.467279,0.956042,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,871,0,-0.661022,38991692324035.0
2003-09-23,KOSPI,821,365,366,90,0.44458,0.445798,2459286110405.0,302872692645125.0,0.509803,0.580891,0.0,0.313544,-3.832488,1.255694,1.042362,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,862,821,0,-0.392619,301539623707600.0
2003-09-24,KOSDAQ,872,473,328,71,0.542431,0.376147,951860131625.0,39809404480105.0,0.338983,0.882305,0.455,0.337882,-2.550154,1.483843,0.966179,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,872,0,0.976032,39320925812365.0
2003-09-24,KOSPI,825,417,329,79,0.505455,0.398788,2282580663435.0,305385260165065.0,0.508846,0.876367,0.13,0.330001,-3.112688,1.275534,0.977213,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,825,0,0.325321,304008080943040.0
2003-09-25,KOSDAQ,871,186,643,42,0.213548,0.738232,813752661110.0,38950371646910.0,0.338507,-2.108919,-2.09,0.321836,-5.66632,1.515466,0.8283,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,871,0,-1.901125,38457791799010.0
2003-09-25,KOSPI,818,171,590,57,0.209046,0.721271,2194890785500.0,300656546967395.0,0.508481,-1.504197,-1.465,0.305878,-4.862992,1.303855,0.939671,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,818,0,-1.521479,299226020810770.0
2003-09-26,KOSDAQ,868,283,517,68,0.326037,0.595622,848398890620.0,38459926532735.0,0.336651,-1.201875,-0.88,0.316848,-5.759227,1.518263,0.876346,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,868,0,-0.82129,36689823762435.0
2003-09-26,KOSPI,817,206,555,56,0.252142,0.679315,2036041295115.0,293912448264100.0,0.50669,-2.23053,-1.11,0.300493,-6.560095,1.37401,0.871665,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,817,0,-1.064076,292377045117095.0
2003-09-29,KOSDAQ,869,351,444,74,0.403913,0.510932,683908066250.0,38254233655590.0,0.334067,-0.438268,-0.17,0.368598,-6.322451,1.515096,0.716871,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,869,0,-0.001841,36504263685290.0
2003-09-29,KOSPI,819,297,446,76,0.362637,0.544567,1728830496300.0,293340905252990.0,0.508706,-0.152854,-0.35,0.354772,-7.459209,1.349592,0.750361,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,819,0,-0.6316,291253772302630.0
2003-09-30,KOSDAQ,867,426,362,79,0.491349,0.417532,854586483590.0,38313281863335.0,0.331423,0.130001,0.0,0.395456,-5.708044,1.517288,0.899925,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,867,0,0.398777,36543212443035.0
2003-09-30,KOSPI,820,436,297,87,0.531707,0.362195,2058507561975.0,294139103767140.0,0.509499,0.311564,0.295,0.372197,-6.43633,1.354193,0.915569,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,820,0,0.695524,292809151312715.0
2003-10-01,KOSDAQ,863,297,497,69,0.344148,0.575898,739767870965.0,38589985294420.0,0.338187,0.87791,-0.73,0.355799,-6.849424,1.441736,0.791884,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,863,0,-0.737949,36685489193840.0
2003-10-01,KOSPI,810,309,421,80,0.381481,0.519753,1888385947670.0,297016196826375.0,0.512801,1.022732,-0.175,0.347403,-6.346701,1.358807,0.856608,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,860,810,0,-0.49879,295474312570790.0
2003-10-02,KOSDAQ,868,476,301,91,0.548387,0.346774,944106593915.0,39218206414165.0,0.340705,1.794739,0.485,0.422767,-7.133367,1.416674,1.012392,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,868,0,0.781475,37352002589105.0
2003-10-02,KOSPI,810,488,229,93,0.602469,0.282716,2370040832425.0,301761119769770.0,0.514201,1.60509,0.605,0.426087,-5.449357,1.408181,1.058651,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,855,810,0,0.975469,300391225326930.0
2003-10-06,KOSDAQ,866,420,345,101,0.484988,0.398383,819103582310.0,39725251049995.0,0.342431,1.479063,0.0,0.454557,-6.443738,1.454336,0.893455,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,882,866,0,0.41806,37828074674215.0
2003-10-06,KOSPI,803,403,306,94,0.501868,0.381071,2365351736355.0,305232471885330.0,0.515121,1.216946,0.13,0.476032,-4.666853,1.438836,1.056557,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,855,803,0,0.479589,303843618917960.0
2003-10-07,KOSDAQ,866,346,415,105,0.399538,0.479215,841704940510.0,39592953999285.0,0.340577,-0.176387,0.0,0.453682,-6.163986,1.454224,0.95261,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,866,0,0.023395,37696162278305.0
2003-10-07,KOSPI,810,339,395,76,0.418519,0.487654,1839010894220.0,306908320524450.0,0.516257,0.576647,0.0,0.487209,-4.144103,1.448654,0.85139,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,810,0,0.003,305561804607985.0
2003-10-08,KOSDAQ,867,293,501,73,0.337947,0.577855,898559142860.0,39225045682035.0,0.340597,-0.927,-0.78,0.423002,-6.316512,1.457191,1.025082,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,867,0,-0.767197,37359477321055.0
2003-10-08,KOSPI,819,269,469,81,0.328449,0.57265,1820166142445.0,305070192775250.0,0.51601,-0.561738,-0.47,0.446557,-4.45842,1.450789,0.867255,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,819,0,-0.499841,303805076852490.0
2003-10-09,KOSDAQ,864,432,334,98,0.5,0.386574,766507464455.0,39625372435335.0,0.339402,1.185488,0.085,0.454172,-4.487412,1.488966,0.900193,-1,RISK_OFF,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,864,0,0.613519,37703360456670.0
2003-10-09,KOSPI,809,434,289,86,0.536465,0.357231,2527760556995.0,310651106642650.0,0.514818,1.901802,0.31,0.477554,-2.379491,1.522293,1.184713,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,809,0,0.41822,309334876481995.0
2003-10-10,KOSDAQ,862,437,307,118,0.506961,0.356148,958955095730.0,38825954625055.0,0.329777,1.291507,0.18,0.445887,-1.763443,1.492263,1.093982,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,862,0,0.450441,38165063564790.0
2003-10-10,KOSPI,813,522,206,85,0.642066,0.253383,3025331739460.0,320023744584310.0,0.51645,3.046036,0.82,0.485473,0.685179,1.670435,1.351357,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,813,0,1.269569,318659603945125.0
2003-10-13,KOSDAQ,870,378,419,73,0.434483,0.481609,927907613860.0,39327479963125.0,0.335613,1.455169,0.0,0.435786,-1.136902,1.517794,1.058563,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,870,0,0.108494,38743684568330.0
2003-10-13,KOSPI,809,312,402,95,0.385661,0.49691,2369202645400.0,319727605002365.0,0.517958,-0.052467,0.0,0.462232,-0.393407,1.655221,1.058277,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,809,0,-0.08864,318240842332195.0
2003-10-14,KOSDAQ,869,407,357,105,0.468354,0.410817,1107317272755.0,39648113371965.0,0.336205,0.832695,0.0,0.449549,-0.516336,1.529106,1.217131,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,881,869,0,0.534016,39026528771370.0
2003-10-14,KOSPI,813,420,294,99,0.516605,0.361624,2732874991240.0,323695637813330.0,0.518938,1.302777,0.19,0.481849,2.7294,1.626315,1.186144,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,856,813,0,0.343924,322226421052970.0
2003-10-15,KOSDAQ,866,368,409,89,0.424942,0.472286,985140407985.0,39798281674400.0,0.33733,0.482269,0.0,0.466948,-0.954535,1.518462,1.065649,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,866,0,0.203545,39155885147195.0
2003-10-15,KOSPI,815,333,387,95,0.408589,0.474847,2289235916410.0,322923613636550.0,0.51843,-0.259957,0.0,0.497877,1.075864,1.603653,0.992159,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,854,815,0,0.002699,321621872201430.0
2003-10-16,KOSDAQ,867,340,439,88,0.392157,0.506344,1054719567905.0,39823355570985.0,0.33927,0.184672,-0.18,0.445379,-0.852865,1.519026,1.140914,0,NEUTRAL,GITHUB_FINANCEDATA_MARCAP_AGG,FinanceData/marcap@8c85d8637dad763356addf02aee7fde197b25087:data/marcap-2003.parquet,2,880,867,0,-0.302687,39296431453025.0
